cudaMemcpy_9,256,0.0569920018,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0031039999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0032639999,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0501759984,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0479359999,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0566719994,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0570879988,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0535040013,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0032319999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0039360002,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0037760001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0036160001,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0575039983,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0593920015,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0576959997,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0039679999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0030720001,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0511999987,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0489600003,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0602560006,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0542079993,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0032319999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0032319999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0031999999,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0031359999,RCSRangeCommonToDb
cudaMemcpy_7,1024,0.0580479987,0,RCSRangeCommonToDb
cudaMemcpy_8,1024,0.0573440008,0,RCSRangeCommonToDb
cudaMemcpy_9,256,0.0614399984,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel9_0,1,1,0.0036160001,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel10_0,32,1,0.0030720001,RCSRangeCommonToDb
cudaMemcpy_11,6,0.0604160018,0,RCSRangeCommonToDb
cudaMemcpy_10,4,0.0848639980,0,RCSRangeCommonToDb
cudaMemcpy_13,6,0.0645119995,0,RCSRangeCommonToDb
cudaMemcpy_15,256,0.0638400018,0,RCSRangeCommonToDb
cudaMemcpy_3,8,0.0640640035,0,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel5_0,32,1,0.0034880000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel6_0,1,1,0.0040640002,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel7_0,1,1,0.0040960000,RCSRangeCommonToDb
RCSRangeCommonToDb_kernel8_0,1,1,0.0037760001,RCSRangeCommonToDb
